target;description
0;"Fujifilm&#8217;s recently announced Instax Mini Evo allows you to send your snapshots directly from the hybrid camera to your smartphone and vice versa. Announced today by the Tokyo-based photography pioneer, the new camera is a flagship model in the &#8216;Instax&#8217; series and combines the features of a digital camera with an instant one. The instant [&#8230;]"
0;"An arrest has been made in a $46 million crypto theft that occurred back in March of 2020. The accused? A teenager from Hamilton, Ontario. The investigation, which involved the FBI, the United States Secret Service and Hamilton Police, found that the victim was targeted by a SIM swap attack, where the accused manipulated cellular [&#8230;]"
0;"Ontario&#8217;s official Digital ID program, which was expected to be introduced sometime in Q4 of this year, has been delayed to 2022. Reports state the government&#8217;s proof of vaccination app took up all the resources, causing the delay in the Digital ID program. “We want to get DI right and ensure that privacy and security [&#8230;]"
0;"Google is rolling out a new patch that should improve the Pixel 6 and 6 Pro&#8216;s fingerprint sensor, but it might not be coming to Canada yet. Google&#8217;s support page notes that the update includes &#8220;minor bug fixes and some fingerprint sensor performance improvements for [the] Pixel 6 and 6 Pro.&#8221; However, the notes don&#8217;t [&#8230;]"
0;"Public Mobile is offering free data as part of its &#8216;Black Friday&#8217; deals. Customers who switch to Public Mobile will get 2GB of data free every month if they activate any monthly plans worth $35 or more and use the promo code &#8216;2GBBONUS.&#8217; All plans include call display, voicemail, and conference calling. The cheapest plan [&#8230;]"
0;"Windows Media Player is on the way out after over a decade. In its place, Microsoft has the daring new &#8216;Media Player for Windows.&#8217; Yes, that is the actual name. However, it seems the silly name is really the only similarity between the Windows Media Player and the Media Player for Windows. You know, aside [&#8230;]"
0;"Samsung&#8217;s Galaxy S21 FE has appeared yet again. This latest leak showcases hands-on images of the still unannounced and unreleased phone. Overall, the handset looks about how I expected, including its &#8216;Infinity-O&#8217; display cutout on the front and a camera housing on the back that matches Samsung&#8217;s other Galaxy S21 devices. It&#8217;s worth noting that [&#8230;]"
0;"At its investor day event this week, Qualcomm shared plans to release new ARM-based systems-on-a-chip (SoCs) that would power Windows PCs and go head-to-head with Apple&#8217;s M-series chips. It&#8217;s a fairly bold claim, especially given the current state of Windows on ARM and the PC industry, which still largely relies on x86 chips from Intel [&#8230;]"
0;"Walmart recently released an early sneak peek of its Black Friday sale starting in stores on November 18th at 7am ET/4pm PT and online on November 17th at 9pm ET/6pm PT. Thanks to a new flyer shared by RedFlagDeals, we know about a bunch of deals that would soon be available. Check out some notable [&#8230;]"
0;"Samsung is reportedly taking a different approach with the processor featured in its upcoming Galaxy S22 series smartphones. According to LetsGoDigital &#8212; which says it was tipped off by &#8216;Super Roader,&#8217; a former Samsung employee &#8212; the company recently decided to forgo the use of its Exynos 2200 chip in its upcoming Galaxy S22 series. This [&#8230;]"
0;"Xbox Cloud Gaming, Microsoft&#8217;s video game streaming service, is now available to all Xbox console gamers in Canada and 24 other regions. Some Xbox Insiders have had access to the feature since late September, but this marks an official, wide rollout to everyone. Two things Xbox Cloud Gaming helps you save: time and space. not [&#8230;]"
0;"Staples’ latest batch of &#8216;Black Friday&#8217; deals have been released, with up to 50 percent off on several electronics and gadgets. Find some notable deals below: Laptops ASUS M415DA-SS51-CB 14-inch FHD Laptop, AMD R5-3500U, 8GB RAM, 512GB SSD, AMD Radeon Vega 8, Windows 10 Home: $549.99 (regularly $699.99) Lenovo Yoga 6 82ND0003CF 13.3-inch FHD Multimode [&#8230;]"
0; 
0;"Canada&#8217;s telecom giants have until November 30th to help customers validate the legitimacy of a caller. Ian Scott, the chair of the Canadian Radio-television Telecommunications Commission (CRTC), shared the news at the Canadian Telecom Summit on November 15th. He explained the change will allow a provider to determine if a caller ID can be trusted [&#8230;]"
0;"Samsung&#8217;s &#8216;Early Black Friday Sale&#8217; is on now, offering free Galaxy Buds Pros with purchase, $100 credits depending on what you buy and more. Here are the deals below: Galaxy Book Pro 360: now $1,199.99, was $1,599.99 Galaxy Book: now $659.99, was $859.99 Galaxy Buds Live: now $149, was $199 Galaxy Buds Pro: now $199, [&#8230;]"
1;"<a href=""https://www.bfmtv.com/pratique/emploi-formation/5-competences-recherchees-par-des-recruteurs_AB-202110260204.html"" target=""_blank"">5 compétences recherchées par des recruteurs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BFMTV</font>"
1;"<a href=""https://www.blogdumoderateur.com/competences-essentielles-digital-favoriser-employabilite/"" target=""_blank"">Les compétences essentielles du digital pour favoriser son employabilité</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BDM</font>"
0;"<a href=""https://www.ouest-france.fr/economie/formation-pro/mieux-adapter-la-formation-aux-competences-recherchees-ad632b4e-46e1-11ec-98b5-e0c1231c2fdc"" target=""_blank"">« Mieux adapter la formation aux compétences recherchées »</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Ouest-France</font>"
0;"<a href=""https://news.ontario.ca/fr/release/1001182/lontario-appuie-les-femmes-dans-leconomie-apres-la-covid"" target=""_blank"">L'Ontario appuie les femmes dans l'économie après la COVID | Salle de presse de l'Ontario</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Ontario Newsroom</font>"
1;"<a href=""https://www.zdnet.fr/pratique/le-deficit-de-competences-informatiques-s-aggrave-voici-10-facons-d-eviter-la-crise-39932465.htm"" target=""_blank"">Le déficit de compétences informatiques s'aggrave. Voici 10 façons d'éviter la crise</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ZDNet France</font>"
1;"<a href=""https://www.grenier.qc.ca/nouvelles/24538/main-doeuvre-restreinte-pour-un-recrutement-axe-sur-lhumain"" target=""_blank"">Main-d'œuvre restreinte: pour un recrutement axé sur l'humain</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Grenier aux Nouvelles</font>"
1;"<a href=""https://www.fratmat.info/article/216290/conomie/competences-numeriques-plus-de-500-jeunes-ruraux-ages-entre-18-et-35-ans-bientot-formes-par-la-bad"" target=""_blank"">Compétences numériques : Plus de 500 jeunes ruraux âgés entre 18 et 35 ans bientôt formés par la Bad</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Fraternité Matin</font>"
1;"<a href=""https://www.bfmtv.com/pratique/emploi-formation/soft-skills-vs-hard-skills-les-comprendre-et-les-differencier-pour-reussir-son-cv_AB-202111120001.html"" target=""_blank"">Soft skills vs hard skills : les comprendre et les différencier pour réussir son CV</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BFMTV</font>"
0;"<a href=""http://www.presseagence.fr/lettre-economique-politique-paca/2021/11/17/paris-vers-quelle-formation-se-tourner-avec-500-1-000-et-2-000e/"" target=""_blank"">PARIS : Vers quelle formation se tourner avec 500, 1 000 et 2 000€ - La lettre économique et politique de PACA</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Presse Agence</font>"
1;"<a href=""https://www.leclaireurprogres.ca/top-4-des-facteurs-de-bonheur-au-travail/"" target=""_blank"">Top 4 des facteurs de bonheur au travail</a>&nbsp;&nbsp;<font color=""#6f6f6f"">L'Éclaireur Progrès</font>"
0;"<a href=""https://www.grenier.qc.ca/emplois/53799/coordonnateurtrice-des-communications-et-medias-sociaux"" target=""_blank"">Coordonnateur(trice) des communications et médias sociaux | Fondation québécoise d'éducation en sécurité routière (FQESR) | Grenier aux Emplois</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Grenier aux Nouvelles</font>"
0;"<a href=""https://www.lesechos.fr/thema/daf-2021/cherche-desesperement-financiers-dentreprise-1363918"" target=""_blank"">Cherche désespérément financiers d'entreprise</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Les Échos</font>"
1;"<a href=""https://www.sudouest.fr/economie/emploi/emploi-quelles-sont-les-competences-les-plus-recherchees-par-les-recruteurs-1583438.php"" target=""_blank"">Emploi : Quelles sont les compétences les plus recherchées par les recruteurs ?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Sud Ouest</font>"
0;"<a href=""https://www.lemondeinformatique.fr/actualites/lire-avec-xplor-de-cornerstone-l-ia-s-invite-dans-la-formation-84709.html"" target=""_blank"">Avec Xplor de Cornerstone, l'IA s'invite dans la formation</a>&nbsp;&nbsp;<font color=""#6f6f6f"">LeMondeInformatique</font>"
1;"<a href=""https://www.blogdumoderateur.com/etude-competences-les-plus-recherchees-2021/"" target=""_blank"">Quelles seront les compétences les plus recherchées en 2021 ?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BDM</font>"
0;"<a href=""https://news.microsoft.com/fr-ca/2021/11/16/partenariat-pour-renforcer-la-connectivite-et-la-preparation-numerique-au-sein-des-communautes-cotieres-de-la-colombie-britannique/"" target=""_blank"">Partenariat pour renforcer la connectivité et la préparation numérique au sein des communautés côtières de la Colombie-Britannique – Centre de Nouvelles Microsoft Canada</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Microsoft News</font>"
0;"<a href=""https://www.grenier.qc.ca/emplois/54598/conseillerere-en-communication"" target=""_blank"">Conseiller(ère) en communication | Réseau intercollégial des activités socioculturelles du Québec (RIASQ) | Grenier aux Emplois</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Grenier aux Nouvelles</font>"
1;"<a href=""https://www.ictjournal.ch/etudes/2021-07-16/quelles-sont-les-competences-it-les-plus-recherchees-aujourdhui"" target=""_blank"">Quelles sont les compétences IT les plus recherchées aujourd'hui?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ICTjournal</font>"
0;"<a href=""https://www.be-celt.com/2021/11/16/yvon-madiot-si-les-competences-sont-de-lautre-cote-de-la-frontiere-il-faut-aussi-aller-les-chercher/"" target=""_blank"">Yvon Madiot : ""Si les compétences sont de l'autre côté de la frontière, il faut aussi aller les chercher""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Be Celt</font>"
0;"<a href=""https://www.grenier.qc.ca/emplois/54560/redacteurtrice-et-coordonnateurtrice-au-developpement-des-affaires-temps-plein"" target=""_blank"">Rédacteur(trice) et coordonnateur(trice) au développement des affaires - temps plein | CREO | Grenier aux Emplois</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Grenier aux Nouvelles</font>"
1;"<a href=""https://www.journaldemontreal.com/2021/10/22/centres-de-donnees-il-faut-attirer-les-techniciens-et-ingenieurs-de-batiment-specialises"" target=""_blank"">Centres de données: il faut attirer les techniciens et ingénieurs de bâtiment spécialisés!</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Le Journal de Montréal</font>"
1;"<a href=""https://www.daf-mag.fr/Thematique/BI-1244/transformation-processus-2133/Breves/Dossier-nouvelles-competences-recrutement-management-Quand-fonction-transforme-363263.htm"" target=""_blank"">[Dossier] Nouvelles compétences, recrutement, management... Quand la fonction se transforme</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Daf-Mag.fr</font>"
0;"<a href=""https://www.arrondissement.com/tout-get-emplois/t1/pc1/u166912-adjointe-direction"" target=""_blank"">Adjointe de direction : Offres d'emploi du Québec</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Arrondissements.com</font>"
0;"<a href=""https://www.arrondissement.com/tout-get-emplois/u163874-techniciene-graphisme-multimedia-graphisme-video"" target=""_blank"">Technicien(e) en graphisme multimédia (Graphisme et vidéo) : Offres d'emploi du Québec</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Arrondissements.com</font>"
0;"<a href=""https://www.vie-publique.fr/rapport/282190-emploi-dans-les-start-francaises"" target=""_blank"">emploi dans les start up françaises</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Vie publique.fr</font>"
0;"<a href=""https://www.iheartradio.ca/energie/energie-rimouski/offres-d-emplois/secretaire-administrative-1.16504806"" target=""_blank"">Secrétaire administrative</a>&nbsp;&nbsp;<font color=""#6f6f6f"">iHeartRadio</font>"
1;"<a href=""https://www.blogdumoderateur.com/developpement-informatique-competences-plus-recherchees-2021/"" target=""_blank"">Développement informatique : les 10 compétences les plus recherchées en 2021</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BDM</font>"
0;"<a href=""https://www.capital.fr/votre-carriere/formation-qualifiante-definition-beneficiaires-et-financement-1419063"" target=""_blank"">Formation qualifiante : définition, bénéficiaires et financement</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Capital.fr</font>"
0;"<a href=""http://rebondir.fr/actualites-emploi/les-competences-numeriques-les-plus-recherchees-par-les-entreprises-selon-les-metiers-13042021"" target=""_blank"">Les compétences numériques les plus recherchées par les entreprises, selon les métiers</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Rebondir</font>"
0;"<a href=""https://www.lelezard.com/communique-20088525.html"" target=""_blank"">Le Collège CDI s'associe aux Amis de la santé mentale dans le cadre de son programme d'action communautaire</a>&nbsp;&nbsp;<font color=""#6f6f6f"">LeLézard.com</font>"
1;"<a href=""https://www.dynamique-mag.com/article/competences-plus-recherchees-entreprises.20419"" target=""_blank"">Les compétences les plus recherchées par les entreprises</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Dynamique Entrepreneuriale</font>"
0;"<a href=""https://www.grenier.qc.ca/emplois/54468/conseillerere-strategie-contenu-medias-sociaux"" target=""_blank"">Conseiller(ère), Stratégie contenu médias sociaux | Société de la Place des arts | Grenier aux Emplois</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Grenier aux Nouvelles</font>"
0;"<a href=""http://etudiant.aujourdhui.fr/etudiant/info/jobs-etudiants-5-secteurs-qui-recrutent.html"" target=""_blank"">Jobs étudiants : 5 secteurs qui recrutent - Stages/jobs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Le Parisien Etudiant</font>"
0;"<a href=""https://www.arrondissement.com/tout-get-emplois/u165210-conseillere-emploi"" target=""_blank"">Conseillère en emploi : Offres d'emploi du Québec</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Arrondissements.com</font>"
1;"<a href=""https://www.zdnet.fr/pratique/quelles-sont-les-competences-les-plus-recherchees-chez-les-developpeurs-en-2021-39918037.htm"" target=""_blank"">Quelles sont les compétences les plus recherchées chez les développeurs en 2021 ?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ZDNet France</font>"
0;"<a href=""https://www.capital.fr/votre-carriere/ces-competences-tres-recherchees-a-mettre-en-avant-sur-votre-cv-1359526"" target=""_blank"">Ces compétences (très recherchées) à mettre en avant sur votre CV</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Capital.fr</font>"
0;"<a href=""https://emplois.isarta.com/cgi-bin/emplois/pm.cgi?action=display&login=69808"" target=""_blank"">Chargé.e de projet en communication et médias sociaux à la Reconnaissance des acquis et compétences (RAC) dans le cadre du Parcours travail-études en petite enfance.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Isarta</font>"
0;"<a href=""https://www.grenier.qc.ca/emplois/54408/graphiste-intermediaire"" target=""_blank"">Graphiste intermédiaire | Taktik Design Inc. | Grenier aux Emplois</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Grenier aux Nouvelles</font>"
1;"<a href=""https://www.capital.fr/votre-carriere/ces-10-competences-a-mettre-en-avant-sur-votre-cv-en-2021-1390535"" target=""_blank"">Ces 10 compétences à mettre en avant sur votre CV en 2021</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Capital.fr</font>"
0;"<a href=""https://www.futura-sciences.com/tech/actualites/tech-bon-plan-87-reduction-formation-cloud-azure-2021-94341/"" target=""_blank"">Bon plan : 87% de réduction sur la formation Cloud Azure 2021</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Futura-Sciences</font>"
0;"<a href=""https://www.rtl.be/info/monde/economie/des-dizaines-de-milliers-d-emplois-vacants-en-flandre-la-ministre-flamande-de-l-emploi-estime-que-les-employeurs-sont-trop-exigeants--1328931.aspx"" target=""_blank"">Des dizaines de milliers d'emplois vacants en Belgique: voici les compétences les plus recherchées par les recruteurs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">RTL info</font>"
0;"<a href=""https://www.arrondissement.com/tout-get-emplois/u166547-poste-formation-alphabetisation-populaire"" target=""_blank"">Poste de formation en alphabétisation populaire : Offres d'emploi du Québec</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Arrondissements.com</font>"
0;"<a href=""https://cio-mag.com/cameroun-vers-lintroduction-des-programmes-de-google-cloud-au-secondaire/"" target=""_blank"">Cameroun : Vers l'introduction des programmes de Google Cloud au secondaire – CIOMAG</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CIO Mag</font>"
1;"<a href=""https://www.zdnet.fr/actualites/la-tech-embauche-voici-les-competences-recherchees-39930407.htm"" target=""_blank"">La tech embauche, voici les compétences recherchées</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ZDNet France</font>"
0;"<a href=""https://www.arrondissement.com/tout-get-emplois/u160270-animateurtrice-jeunesse"" target=""_blank"">Animateur.trice jeunesse : Offres d'emploi du Québec</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Arrondissements.com</font>"
1;"<a href=""https://siecledigital.fr/2021/06/04/linkedin-competences-marketing-recherches/"" target=""_blank"">LinkedIn dévoile les postes et compétences marketing les plus recherchés par les employeurs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Siècle Digital</font>"
0;"<a href=""https://www.capital.fr/economie-politique/elisabeth-borne-fixe-la-date-du-plein-emploi-1419908"" target=""_blank"">Élisabeth Borne fixe la date du plein emploi</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Capital.fr</font>"
1;"<a href=""https://www.huffingtonpost.fr/entry/linkedin-competences-recherchees-emploi-blockchain_fr_5e1a77f6c5b6640ec3d562b3"" target=""_blank"">Les compétences les plus recherchées pour trouver un emploi selon LinkedIN</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Le HuffPost</font>"
1;"<a href=""https://www.lepoint.fr/economie/emploi-les-10-competences-que-les-entreprises-recherchent-en-2020--13-01-2020-2357551_28.php"" target=""_blank"">Emploi : les 10 compétences que les entreprises recherchent en 2020</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Le Point</font>"
1;"<a href=""https://www.helloworkplace.fr/travail-hybride-soft-skills-recrutement/"" target=""_blank"">Travail hybride : quelles soft skills privilégier lors de vos recrutements ?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">HelloWorkplace</font>"
0;"<a href=""https://www.letelegramme.fr/cotes-darmor/guingamp/piscine-itinerante-callac-se-jette-a-l-eau-la-premiere-12-11-2021-12866277.php"" target=""_blank"">Guingamp - À Guingamp, Pôle Emploi veut innover avec des CV de recruteurs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Le Télégramme</font>"
1;"<a href=""https://linitiative.ca/monde-du-travail-sept-competences-pour-la-reussite-professionnelle/"" target=""_blank"">Monde du travail. Sept compétences pour la réussite professionnelle – L'initiative</a>&nbsp;&nbsp;<font color=""#6f6f6f"">L'initiative</font>"
0;"<a href=""https://www.grenier.qc.ca/emplois/53809/coordonnatriceteur-de-projets-evenementiels"" target=""_blank"">Coordonnatrice(teur) de projets événementiels | Lulu événements | Grenier aux Emplois</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Grenier aux Nouvelles</font>"
0;"<a href=""https://www.arrondissement.com/tout-get-emplois/u163545-chargee-recherche"" target=""_blank"">Chargée de recherche : Offres d'emploi du Québec</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Arrondissements.com</font>"
1;"<a href=""https://www.techniques-ingenieur.fr/actualite/articles/soft-skills-les-competences-utiles-pour-la-carriere-des-ingenieurs-100556/"" target=""_blank"">Soft skills : les compétences utiles pour la carrière des ingénieurs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Actualités Techniques de l'Ingénieur</font>"
1;"<a href=""https://www.itforbusiness.fr/les-competences-techniques-et-relationnelles-les-plus-recherchees-en-2020-31596"" target=""_blank"">Les compétences techniques et relationnelles les plus recherchées en 2020</a>&nbsp;&nbsp;<font color=""#6f6f6f"">IT for BUSINESS</font>"
1;"<a href=""https://www.businessinsider.fr/10-metiers-parmi-les-plus-recherches-par-les-entreprises-a-la-rentree-188529"" target=""_blank"">10 métiers parmi les plus recherchés par les entreprises à la rentrée</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Insider</font>"
0;"<a href=""https://www.businessinsider.fr/4-competences-a-valoriser-sur-votre-cv-pour-trouver-un-poste-en-teletravail-en-2021-188542"" target=""_blank"">4 compétences à valoriser sur votre CV pour trouver un poste en télétravail en 2021</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Insider</font>"
0;"<a href=""https://www.paris-normandie.fr/id248418/article/2021-11-08/geoffroy-roux-de-bezieux-president-du-medef-se-reinventer-la-beaute-du-metier"" target=""_blank"">Geoffroy Roux de Bézieux, président du Medef : « Se réinventer, la beauté du métier d'entrepreneur »</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Paris-Normandie</font>"
0;"<a href=""https://www.blogdumoderateur.com/reconversion-competences-tech-digital/"" target=""_blank"">Reconversion : les compétences qui font la différence dans la tech et le digital</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BDM</font>"
0;"<a href=""https://www.marseillenews.net/le-pays-connait-une-enorme-demande-de-main-doeuvre.html"" target=""_blank"">«Le pays connaît une énorme demande de main-d'œuvre» – Marseille News</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Marseille News .net</font>"
1;"<a href=""https://www.journaldunet.com/management/formation/1505011-obsolescence-programmee-des-competences-attention-danger/"" target=""_blank"">Obsolescence programmée… des compétences : attention, danger !</a>&nbsp;&nbsp;<font color=""#6f6f6f"">JDN</font>"
0;"<a href=""https://jobs.inrae.fr/ot-13519"" target=""_blank"">Ingénieur d'Etudes en Génétique Quantitative et Amélioration des Plantes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">INRAE INSTIT</font>"
1;"<a href=""https://trustmyscience.com/technologies-information-cinq-professions-recherchees-par-entreprises/"" target=""_blank"">Technologies de l'information : quelles sont les cinq professions les plus recherchées par les entreprises ?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Trust My Science</font>"
1;"<a href=""https://www.actuia.com/actualite/quels-sont-les-metiers-et-les-competences-en-intelligence-artificielle-qui-sont-les-plus-prises/"" target=""_blank"">Quels sont les métiers et les compétences en intelligence artificielle qui sont les plus prisés ?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Intelligence artificielle - Actu IA</font>"
1;"<a href=""https://www.jobillico.com/blog/emplois-les-plus-demandes-au-canada-en-2020/"" target=""_blank"">Les 15 emplois les plus demandés au Canada en 2021</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Jobillico</font>"
0;"<a href=""https://www.letudiant.fr/etudes/ecoles-specialisees/parfum-les-etudes-les-metiers-les-debouches.html"" target=""_blank"">Parfum : les études, les métiers, les débouchés</a>&nbsp;&nbsp;<font color=""#6f6f6f"">L'Etudiant Educpros</font>"
1;"<a href=""https://www.lemondeinformatique.fr/actualites/lire-emploi-it-un-marche-tendu-sur-le-cloud-les-data-et-la-securite-83937.html"" target=""_blank"">Emploi IT : Un marché tendu sur le cloud, les data et la sécurité</a>&nbsp;&nbsp;<font color=""#6f6f6f"">LeMondeInformatique</font>"
1;"<a href=""https://www.conseiller.ca/nouvelles/economie/7-competences-essentielles-pour-la-prochaine-decennie/"" target=""_blank"">7 compétences essentielles pour la prochaine décennie</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Conseiller.ca</font>"
0;"<a href=""http://rebondir.fr/reconversion-formation/metiers-porteurs/les-secteurs-qui-recrutent/reconversion-post-crise-les-secteurs-et-les-competences-les-plus-propices-07072021"" target=""_blank"">Reconversion post-crise : les secteurs et les compétences les plus propices</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Rebondir</font>"
0;"<a href=""https://www.droit-inc.com/offre38189"" target=""_blank"">Offre_d_emploi</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Droit-Inc.com</font>"
1;"<a href=""https://l-frii.com/emplois-voici-les-competences-les-plus-recherchees-sur-linkedin/"" target=""_blank"">Emplois :voici les compétences les plus recherchées sur LinkedIn</a>&nbsp;&nbsp;<font color=""#6f6f6f"">L-FRII</font>"
0;"<a href=""https://www.capital.fr/votre-carriere/recrutement-9-points-cles-qui-feront-de-vous-un-candidat-ideal-1397099"" target=""_blank"">Recrutement : 9 points clés qui feront de vous un candidat idéal</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Capital.fr</font>"
1;"<a href=""https://www.lematin.ch/story/les-employeurs-en-quete-de-competences-sociales-408905773530"" target=""_blank"">Suisse - Les employeurs en quête de compétences sociales</a>&nbsp;&nbsp;<font color=""#6f6f6f"">lematin.ch</font>"
0;"<a href=""https://news.ontario.ca/fr/release/1000987/lontario-prend-des-mesures-pour-proteger-les-travailleurs-vulnerables"" target=""_blank"">L'Ontario prend des mesures pour protéger les travailleurs vulnérables | Salle de presse de l'Ontario</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Ontario Newsroom</font>"
1;"<a href=""https://www.lemondeinformatique.fr/actualites/lire-emploi-it-reprise-en-vue-dans-tous-les-secteurs-83310.html"" target=""_blank"">Emploi IT : Reprise en vue dans tous les secteurs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">LeMondeInformatique</font>"
0;"<a href=""https://www.letudiant.fr/jobsstages/marketing-et-communication-l-initiative-et-l-adaptabilite-competences-les-plus-recherchees.html"" target=""_blank"">Marketing et communication : l’initiative et l’adaptabilité, compétences les plus recherchées</a>&nbsp;&nbsp;<font color=""#6f6f6f"">L'Etudiant Educpros</font>"
0;"<a href=""https://theconversation.com/difficultes-de-recrutement-les-nouvelles-cles-pour-attirer-les-jeunes-166977"" target=""_blank"">Difficultés de recrutement : les nouvelles clés pour attirer les jeunes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Conversation FR</font>"
1;"<a href=""https://www.nlto.fr/LinkedIn-devoile-les-competences-les-plus-recherchees-en-France_a1953.html"" target=""_blank"">LinkedIn dévoile les compétences les plus recherchées en France</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NLTO</font>"
0;"<a href=""https://www.grenier.qc.ca/emplois/53708/responsable-relations-publiques"" target=""_blank"">Responsable, Relations publiques | Orchestre Métropolitain | Grenier aux Emplois</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Grenier aux Nouvelles</font>"
0;"<a href=""https://nouvelles.umontreal.ca/article/2021/04/12/doctorat-elargir-ses-perspectives-d-emploi-grace-a-un-atelier-pratique/"" target=""_blank"">Doctorat: élargir ses perspectives d'emploi grâce à un atelier pratique</a>&nbsp;&nbsp;<font color=""#6f6f6f"">udemnouvelles</font>"
1;"<a href=""https://www.lecho.be/entreprises/technologie/les-codeurs-aveugles-pionniers-de-l-accessibilite-numerique/10342972.html"" target=""_blank"">Les codeurs aveugles, pionniers de l'accessibilité numérique</a>&nbsp;&nbsp;<font color=""#6f6f6f"">L'Echo</font>"
1;"<a href=""https://www.lavieeco.com/chroniques/quelles-competences-et-qualites-pour-le-marche-du-travail-post-covid/"" target=""_blank"">Quelles compétences et qualités pour le marché du travail post-Covid ?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">La Vie Éco</font>"
0;"<a href=""https://references.lesoir.be/article/comment-mettre-en-avant-ses-softs-skills-/"" target=""_blank"">Comment mettre en avant ses softs skills? | www.references.be</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Le Soir</font>"
0;"<a href=""https://www.actu-environnement.com/ae/news/metiers-competences-hydrogene-37439.php4"" target=""_blank"">Hydrogène : les compétences et les métiers recherchés par la filière</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Actu-Environnement.com</font>"
0;"<a href=""http://www.cafepedagogique.net/lexpresso/Pages/2021/11/18112021Article637728154502494362.aspx"" target=""_blank"">Sébastien Canet : Où va l'enseignement de technologie ?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">cafepedagogique.net</font>"
